id_ligne,id_commande,id_produit,quantite
7333,2984,17,2
7334,2984,20,2
7335,2984,15,1
7336,2985,6,3
7337,2985,10,1
7338,2985,5,2
7339,2986,6,2
7340,2986,20,3
7341,2987,14,3
7342,2987,5,1
7343,2988,17,3
7344,2989,18,2
7345,2989,20,3
7346,2990,8,2
7347,2990,4,3
7348,2990,7,2
7349,2990,12,3
7350,2991,20,3
7351,2991,16,2
7352,2991,9,3
7353,2992,13,1
7354,2992,10,2
7355,2993,17,3
7356,2993,15,1
7357,2994,5,3
7358,2995,8,1
7359,2995,12,3
7360,2995,8,1
7361,2995,11,3
7362,2996,11,3
7363,2996,1,3
7364,2996,2,2
7365,2997,14,1
7366,2997,5,3
7367,2998,15,2
7368,2998,13,3
7369,2999,19,3
7370,2999,7,1
7371,2999,17,2
7372,3000,3,2
7373,3000,11,3
